Index,year,exposure,business.type,driver.age,driver.gender,marital.status,yrs.licensed,ncd.level,region,body.code,vehicle.age,vehicle.value,no.seats,cubic.cent,horse.power,weight,length,width,height,fuel.type,prior.claims,claim.count,claim.incurred
23409,2018,0.833333333,RB,44,Female,Married,4,5,17,A,5,14.75,5,1867,71,1240,4.137,1.724,1.819,Diesel,0,1,363.78
23410,2018,0.25,RB,44,Female,Married,4,5,17,A,5,14.75,5,1867,71,1240,4.137,1.724,1.819,Diesel,0,0,0
23411,2018,0.833333333,NB,61,Male,Married,4,3,17,A,3,18.15,5,1248,70,1285,4.322,1.684,1.801,Diesel,1,0,0
23412,2018,0.25,NB,61,Male,Married,4,3,17,A,3,18.15,5,1248,70,1285,4.322,1.684,1.801,Diesel,1,0,0
23413,2018,0.833333333,NB,48,Male,Married,3,4,23,D,2,26.3,5,1461,105,1430,4.213,1.83,1.84,Diesel,0,0,0
23414,2018,0.25,NB,48,Male,Married,3,4,23,D,2,26.3,5,1461,105,1430,4.213,1.83,1.84,Diesel,0,0,0
23415,2018,0.833333333,NB,47,Male,Married,1,1,35,D,6,10.8,6,2607,85,1530,4.71,1.69,1.965,Diesel,0,0,0
23416,2018,0.25,NB,47,Male,Married,1,1,35,D,6,10.8,6,2607,85,1530,4.71,1.69,1.965,Diesel,0,1,21.3
23417,2018,0.833333333,RB,43,Male,Married,3,1,17,G,3,17.7,5,1248,75,1090,3.864,1.716,1.721,Diesel,4,0,0
23418,2018,0.25,RB,43,Male,Married,3,1,17,G,3,17.7,5,1248,75,1090,3.864,1.716,1.721,Diesel,4,0,0
23419,2018,0.833333333,RB,55,Male,Married,4,4,17,E,3,20.7,5,1248,75,1320,4.253,1.722,1.831,Diesel,1,0,0
23420,2018,0.25,RB,55,Male,Married,4,4,17,E,3,20.7,5,1248,75,1320,4.253,1.722,1.831,Diesel,1,0,0
23421,2018,0.833333333,RB,56,Male,Married,4,5,17,E,3,20.7,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
23422,2018,0.25,RB,56,Male,Married,4,5,17,E,3,20.7,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
23423,2018,0.833333333,NB,28,Female,Married,2,1,35,D,5,12.6,2,1398,68,974,3.822,1.673,1.435,Diesel,1,0,0
23424,2018,0.25,NB,28,Female,Married,2,1,35,D,5,12.6,2,1398,68,974,3.822,1.673,1.435,Diesel,1,0,0
23425,2018,0.833333333,NB,56,Male,Married,2,3,17,A,1,22,5,1560,92,1422,4.38,1.81,1.84,Diesel,0,0,0
23426,2018,0.25,NB,56,Male,Married,2,3,17,A,1,22,5,1560,92,1422,4.38,1.81,1.84,Diesel,0,0,0
23427,2018,0.833333333,NB,30,Male,Married,2,5,17,D,3,25.7,3,2497,170,1899,5.125,1.92,1.935,Diesel,0,1,14.17
23428,2018,0.25,NB,30,Male,Married,2,5,17,D,3,25.7,3,2497,170,1899,5.125,1.92,1.935,Diesel,0,0,0
23429,2018,0.833333333,NB,46,Male,Married,4,3,17,A,3,16.6,5,1867,71,1240,4.137,1.724,1.819,Diesel,0,0,0
23430,2018,0.25,NB,46,Male,Married,4,3,17,A,3,16.6,5,1867,71,1240,4.137,1.724,1.819,Diesel,0,0,0
23431,2018,0.833333333,RB,64,Male,Married,5,5,17,D,7,12.15,2,1868,70,1175,4.137,1.724,1.815,Diesel,1,0,0
23432,2018,0.25,RB,64,Male,Married,5,5,17,D,7,12.15,2,1868,70,1175,4.137,1.724,1.815,Diesel,1,0,0
23433,2018,0.833333333,NB,42,Male,Married,2,3,17,D,6,9.8,2,1461,70,1075,4.035,1.663,1.845,Diesel,0,1,164.01
23434,2018,0.25,NB,42,Male,Married,2,3,17,D,6,9.8,2,1461,70,1075,4.035,1.663,1.845,Diesel,0,1,443.51
23435,2018,0.833333333,NB,52,Male,Married,1,1,17,D,0,22.65,2,1398,70,1090,3.864,1.716,1.721,Diesel,0,1,58.1
23436,2018,0.25,NB,52,Male,Married,1,1,17,D,0,22.65,2,1398,70,1090,3.864,1.716,1.721,Diesel,0,0,0
23437,2018,0.833333333,NB,32,Male,Married,1,4,17,F,2,22.45,3,2476,94,1440,4.795,1.74,1.965,Diesel,0,1,242.98
23438,2018,0.25,NB,32,Male,Married,1,4,17,F,2,22.45,3,2476,94,1440,4.795,1.74,1.965,Diesel,0,0,0
23439,2018,0.833333333,RB,29,Male,Married,2,6,17,A,6,22.942,5,1896,105,1446,4.405,1.802,1.833,Diesel,0,0,0
23440,2018,0.25,RB,29,Male,Married,2,6,17,A,6,22.942,5,1896,105,1446,4.405,1.802,1.833,Diesel,0,0,0
23441,2018,0.833333333,NB,40,Female,Married,3,6,23,D,3,18.05,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,0,0
23442,2018,0.25,NB,40,Female,Married,3,6,23,D,3,18.05,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,0,0
23443,2018,0.833333333,NB,60,Male,Married,3,5,11,G,3,37.05,6,1896,105,1785,4.89,1.904,1.959,Diesel,0,0,0
23444,2018,0.25,NB,60,Male,Married,3,5,11,G,3,37.05,6,1896,105,1785,4.89,1.904,1.959,Diesel,0,0,0
23445,2018,0.833333333,NB,38,Male,Married,6,6,17,D,6,12.6,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,0,0
23446,2018,0.25,NB,38,Male,Married,6,6,17,D,6,12.6,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,0,0
23447,2018,0.5,NB,43,Male,Married,2,3,17,A,3,30,5,1896,105,1475,4.405,1.802,1.833,Diesel,0,0,0
23448,2018,0.5,NB,39,Male,Married,2,6,17,A,0,32.229,5,1248,70,1285,4.322,1.684,1.801,Diesel,1,0,0
23449,2018,0.416666667,NB,39,Male,Married,2,6,17,A,5,15.6,5,1248,70,1285,4.322,1.684,1.801,Diesel,1,0,0
23450,2018,0.25,NB,39,Male,Married,2,6,17,A,0,32.229,5,1248,70,1285,4.322,1.684,1.801,Diesel,1,0,0
23451,2018,0.833333333,NB,48,Male,Married,5,1,23,D,6,11.2,2,1248,75,1270,4.253,1.722,1.831,Diesel,2,0,0
23452,2018,0.25,NB,48,Male,Married,5,1,23,D,6,11.2,2,1248,75,1270,4.253,1.722,1.831,Diesel,2,0,0
23453,2018,0.833333333,NB,51,Male,Married,7,6,17,D,6,12.6,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,0,0
23454,2018,0.25,NB,51,Male,Married,7,6,17,D,6,12.6,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,0,0
23455,2018,0.833333333,RB,35,Male,Married,2,3,17,A,1,25.2,5,1560,110,1422,4.38,1.81,1.84,Diesel,1,0,0
23456,2018,0.25,RB,35,Male,Married,2,3,17,A,1,25.2,5,1560,110,1422,4.38,1.81,1.84,Diesel,1,0,0
23457,2018,0.833333333,NB,32,Male,Married,3,3,17,A,4,19.5,5,1753,90,1485,4.297,1.795,1.814,Diesel,0,0,0
23458,2018,0.25,NB,32,Male,Married,3,3,17,A,4,19.5,5,1753,90,1485,4.297,1.795,1.814,Diesel,0,0,0
23459,2018,0.833333333,RB,44,Male,Married,5,6,17,E,7,12.1,2,1910,100,1310,4.159,1.714,1.82,Diesel,1,0,0
23460,2018,0.25,RB,44,Male,Married,5,6,17,E,7,12.1,2,1910,100,1310,4.159,1.714,1.82,Diesel,1,0,0
23461,2018,0.833333333,NB,45,Male,Married,4,5,17,A,3,16.6,5,1867,71,1240,4.137,1.724,1.819,Diesel,0,0,0
23462,2018,0.25,NB,45,Male,Married,4,5,17,A,3,16.6,5,1867,71,1240,4.137,1.724,1.819,Diesel,0,0,0
23463,2018,0.833333333,RB,51,Male,Married,4,5,17,D,5,13.7,2,1461,65,1120,4.035,1.672,1.825,Diesel,2,0,0
23464,2018,0.25,RB,51,Male,Married,4,5,17,D,5,13.7,2,1461,65,1120,4.035,1.672,1.825,Diesel,2,0,0
23465,2018,0.833333333,NB,39,Male,Married,4,5,17,D,9,9.5,2,1910,105,1310,4.159,1.714,1.82,Diesel,0,0,0
23466,2018,0.25,NB,39,Male,Married,4,5,17,D,9,9.5,2,1910,105,1310,4.159,1.714,1.82,Diesel,0,0,0
23467,2018,0.833333333,NB,49,Male,Married,4,3,17,A,3,18.15,5,1248,70,1285,4.322,1.684,1.801,Diesel,1,2,706.97
23468,2018,0.25,NB,49,Male,Married,4,3,17,A,3,18.15,5,1248,70,1285,4.322,1.684,1.801,Diesel,1,0,0
23469,2018,0.833333333,NB,62,Male,Married,2,3,17,E,2,19.15,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
23470,2018,0.25,NB,62,Male,Married,2,3,17,E,2,19.15,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
23471,2018,0.833333333,RB,39,Male,Married,5,6,17,D,3,18.05,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
23472,2018,0.25,RB,39,Male,Married,5,6,17,D,3,18.05,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
23473,2018,0.833333333,NB,40,Male,Married,3,5,17,E,3,23.7,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
23474,2018,0.25,NB,40,Male,Married,3,5,17,E,3,23.7,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
23475,2018,0.833333333,NB,57,Male,Married,1,6,25,A,3,29,5,1896,105,1446,4.405,1.802,1.833,Diesel,0,0,0
23476,2018,0.25,NB,57,Male,Married,1,6,25,A,3,29,5,1896,105,1446,4.405,1.802,1.833,Diesel,0,0,0
23477,2018,0.833333333,RB,28,Male,Married,4,4,17,E,6,35.3,5,2460,130,1875,5.29,1.904,1.959,Diesel,8,0,0
23478,2018,0.25,RB,28,Male,Married,4,4,17,E,6,35.3,5,2460,130,1875,5.29,1.904,1.959,Diesel,8,0,0
23479,2018,0.833333333,NB,36,Male,Married,4,4,17,A,1,25.3,5,1560,92,1422,4.38,1.81,1.84,Diesel,3,0,0
23480,2018,0.25,NB,36,Male,Married,4,4,17,A,1,25.3,5,1560,92,1422,4.38,1.81,1.84,Diesel,3,0,0
23481,2018,0.833333333,NB,38,Male,Married,5,6,17,E,4,21,5,2476,167,1890,5.125,1.92,1.925,Diesel,0,0,0
23482,2018,0.25,NB,38,Male,Married,5,6,17,E,4,21,5,2476,167,1890,5.125,1.92,1.925,Diesel,0,0,0
23483,2018,0.833333333,NB,39,Male,Married,1,1,17,E,0,31.5,5,1461,105,1425,4.213,1.83,1.84,Diesel,0,0,0
23484,2018,0.25,NB,39,Male,Married,1,1,17,E,0,31.5,5,1461,105,1425,4.213,1.83,1.84,Diesel,0,0,0
23485,2018,0.583333333,RB,55,Male,Married,5,6,11,E,6,13.5,5,1910,105,1330,4.253,1.722,1.831,Diesel,1,0,0
23486,2018,0.833333333,NB,41,Female,Married,3,1,23,E,3,16.6,5,1248,75,1320,4.253,1.722,1.831,Diesel,1,0,0
23487,2018,0.25,NB,41,Female,Married,3,1,23,E,3,16.6,5,1248,75,1320,4.253,1.722,1.831,Diesel,1,0,0
23488,2018,0.833333333,RB,38,Male,Married,5,4,17,A,2,23.45,5,1461,70,1085,4.035,1.663,1.855,Diesel,3,0,0
23489,2018,0.25,RB,38,Male,Married,5,4,17,A,2,23.45,5,1461,70,1085,4.035,1.663,1.855,Diesel,3,0,0
23490,2018,0.833333333,RB,65,Male,Married,4,5,23,D,7,12.15,2,1868,70,1175,4.137,1.724,1.815,Diesel,1,0,0
23491,2018,0.25,RB,65,Male,Married,4,5,23,D,7,12.15,2,1868,70,1175,4.137,1.724,1.815,Diesel,1,0,0
23492,2018,0.666666667,NB,40,Male,Married,3,1,23,E,0,29.28,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
23493,2018,0.25,NB,40,Male,Married,3,1,23,D,8,11.7,2,2477,75,1370,4.81,1.69,1.97,Diesel,0,0,0
23494,2018,0.25,NB,40,Male,Married,3,1,23,E,0,29.28,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
23495,2018,0.833333333,NB,35,Female,Married,1,3,17,A,1,25.3,5,1560,92,1422,4.38,1.81,1.84,Diesel,0,0,0
23496,2018,0.25,NB,35,Female,Married,1,3,17,A,1,25.3,5,1560,92,1422,4.38,1.81,1.84,Diesel,0,0,0
23497,2018,0.833333333,NB,41,Male,Married,1,1,17,A,2,22.4,4,1398,70,1190,3.864,1.716,1.721,Diesel,0,1,10.13
23498,2018,0.25,NB,41,Male,Married,1,1,17,A,2,22.4,4,1398,70,1190,3.864,1.716,1.721,Diesel,0,0,0
23499,2018,0.833333333,NB,52,Male,Married,5,6,17,D,11,8.15,2,1868,70,1155,4.108,1.719,1.802,Diesel,1,0,0
23500,2018,0.25,NB,52,Male,Married,5,6,17,D,11,8.15,2,1868,70,1155,4.108,1.719,1.802,Diesel,1,0,0
23501,2018,0.833333333,NB,49,Male,Married,1,1,17,E,7,13.55,2,2477,75,1370,4.81,1.69,1.97,Diesel,0,0,0
23502,2018,0.25,NB,49,Male,Married,1,1,17,E,7,13.55,2,2477,75,1370,4.81,1.69,1.97,Diesel,0,0,0
23503,2018,0.833333333,NB,49,Male,Married,2,1,17,E,1,25.5,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
23504,2018,0.25,NB,49,Male,Married,2,1,17,E,1,25.5,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
23505,2018,0.833333333,NB,36,Male,Married,2,3,17,D,0,39.3,3,1996,115,1753,5.182,1.904,1.958,Diesel,2,0,0
23506,2018,0.25,NB,36,Male,Married,2,3,17,D,0,39.3,3,1996,115,1753,5.182,1.904,1.958,Diesel,2,0,0
23507,2018,0.833333333,NB,31,Male,Married,1,1,17,A,2,20.85,3,1398,70,1090,3.864,1.816,1.721,Diesel,0,0,0
23508,2018,0.25,NB,31,Male,Married,1,1,17,A,2,20.85,3,1398,70,1090,3.864,1.816,1.721,Diesel,0,2,3664.5
23509,2018,0.833333333,NB,70,Male,Married,6,1,17,C,0,37.9,5,2477,136,1760,5.075,1.75,1.775,Diesel,3,1,78.13
23510,2018,0.25,NB,70,Male,Married,6,1,17,C,0,37.9,5,2477,136,1760,5.075,1.75,1.775,Diesel,3,0,0
23511,2018,0.833333333,RB,39,Male,Married,3,1,17,D,1,18.6,2,1398,70,1090,3.864,1.716,1.721,Diesel,3,0,0
23512,2018,0.25,RB,39,Male,Married,3,1,17,D,1,18.6,2,1398,70,1090,3.864,1.716,1.721,Diesel,3,0,0
23513,2018,0.833333333,NB,26,Male,Married,1,1,33,D,4,13.9,2,1368,77,1190,4.253,1.722,1.831,Gasoline,0,1,949.09
23514,2018,0.25,NB,26,Male,Married,1,1,33,D,4,13.9,2,1368,77,1190,4.253,1.722,1.831,Gasoline,0,0,0
23515,2018,0.833333333,RB,35,Male,Married,7,6,11,E,4,19.35,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
23516,2018,0.25,RB,35,Male,Married,7,6,11,E,4,19.35,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
23517,2018,0.833333333,NB,49,Male,Married,4,6,17,A,2,18.75,5,1461,70,1205,4.45,1.993,1.64,Diesel,1,0,0
23518,2018,0.25,NB,49,Male,Married,4,6,17,A,2,18.75,5,1461,70,1205,4.45,1.993,1.64,Diesel,1,1,495.08
23519,2018,0.833333333,RB,58,Male,Married,5,6,11,E,4,19.35,5,1248,75,1320,4.253,1.722,1.831,Diesel,1,0,0
23520,2018,0.25,RB,58,Male,Married,5,6,11,E,4,19.35,5,1248,75,1320,4.253,1.722,1.831,Diesel,1,0,0
23521,2018,0.833333333,NB,41,Male,Married,1,1,17,D,4,18.55,2,1910,105,1280,4.253,1.722,1.831,Diesel,0,0,0
23522,2018,0.25,NB,41,Male,Married,1,1,17,D,4,18.55,2,1910,105,1280,4.253,1.722,1.831,Diesel,0,0,0
23523,2018,0.833333333,NB,33,Male,Married,2,1,17,A,2,15.9,5,1461,70,1205,4.45,1.993,1.64,Diesel,2,0,0
23524,2018,0.25,NB,33,Male,Married,2,1,17,A,2,15.9,5,1461,70,1205,4.45,1.993,1.64,Diesel,2,0,0
23525,2018,0.833333333,NB,33,Male,Married,1,1,37,E,0,23.99,5,1587,105,1450,4.44,1.695,1.825,Gasoline,0,1,27.27
23526,2018,0.25,NB,33,Male,Married,1,1,37,E,0,23.99,5,1587,105,1450,4.44,1.695,1.825,Gasoline,0,0,0
23527,2018,0.833333333,RB,41,Male,Married,5,5,17,E,5,16.35,5,1248,75,1320,4.253,1.722,1.831,Diesel,1,0,0
23528,2018,0.25,RB,41,Male,Married,5,5,17,E,5,16.35,5,1248,75,1320,4.253,1.722,1.831,Diesel,1,0,0
23529,2018,0.25,NB,40,Female,Married,4,1,17,A,0,40.62,5,1560,110,1444,4.38,2.112,1.875,Diesel,5,2,2913.71
23530,2018,0.25,NB,40,Female,Married,4,1,17,A,0,40.62,5,1560,110,1444,4.38,2.112,1.875,Diesel,5,0,0
23531,2018,0.833333333,NB,34,Male,Married,5,1,17,E,0,32.84,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,0,0
23532,2018,0.25,NB,34,Male,Married,5,1,17,E,0,32.84,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,0,0
23533,2018,0.833333333,NB,52,Male,Married,4,4,35,A,4,20,5,1753,75,1400,4.278,1.795,1.739,Diesel,3,0,0
23534,2018,0.25,NB,52,Male,Married,4,4,35,A,4,20,5,1753,75,1400,4.278,1.795,1.739,Diesel,3,0,0
23535,2018,0.833333333,NB,25,Male,Single,2,3,17,D,4,15.95,2,1248,75,1270,4.253,1.722,1.831,Diesel,0,0,0
23536,2018,0.25,NB,25,Male,Single,2,3,17,D,4,15.95,2,1248,75,1270,4.253,1.722,1.831,Diesel,0,0,0
23537,2018,0.833333333,NB,49,Male,Married,5,6,17,A,7,15.75,5,1753,90,1485,4.297,1.795,1.814,Diesel,0,0,0
23538,2018,0.25,NB,49,Male,Married,5,6,17,A,7,15.75,5,1753,90,1485,4.297,1.795,1.814,Diesel,0,0,0
23539,2018,0.833333333,NB,23,Male,Single,2,1,17,E,3,20.95,2,1560,90,1240,4.137,1.724,1.81,Diesel,1,0,0
23540,2018,0.25,NB,23,Male,Single,2,1,17,E,3,20.95,2,1560,90,1240,4.137,1.724,1.81,Diesel,1,0,0
23541,2018,0.833333333,NB,46,Male,Divorced,2,6,17,D,4,15.4,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
23542,2018,0.25,NB,46,Male,Divorced,2,6,17,D,4,15.4,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
23543,2018,0.833333333,NB,45,Male,Married,3,1,17,E,0,23.99,5,1587,105,1450,4.44,1.695,1.825,Gasoline,4,0,0
23544,2018,0.25,NB,45,Male,Married,3,1,17,E,0,23.99,5,1587,105,1450,4.44,1.695,1.825,Gasoline,4,0,0
23545,2018,0.833333333,RB,38,Male,Married,2,3,17,A,1,20.4,5,1753,75,1485,4.297,1.795,1.814,Diesel,0,0,0
23546,2018,0.25,RB,38,Male,Married,2,3,17,A,1,20.4,5,1753,75,1485,4.297,1.795,1.814,Diesel,0,0,0
23547,2018,0.833333333,RB,45,Male,Married,4,6,17,G,6,31.15,6,1896,105,1785,4.89,1.904,1.959,Diesel,1,0,0
23548,2018,0.25,RB,45,Male,Married,4,6,17,G,6,31.15,6,1896,105,1785,4.89,1.904,1.959,Diesel,1,0,0
23549,2018,0.833333333,NB,30,Male,Married,1,1,11,C,1,30.35,5,2499,143,1802,5.012,1.75,1.74,Diesel,0,0,0
23550,2018,0.25,NB,30,Male,Married,1,1,11,C,1,30.35,5,2499,143,1802,5.012,1.75,1.74,Diesel,0,0,0
23551,2018,0.833333333,NB,36,Male,Married,7,6,35,D,6,11.247,3,2476,100,1890,5.035,1.82,1.98,Diesel,0,0,0
23552,2018,0.25,NB,36,Male,Married,7,6,35,D,6,11.247,3,2476,100,1890,5.035,1.82,1.98,Diesel,0,0,0
23553,2018,0.75,NB,59,Male,Married,2,3,17,A,1,22.05,5,1248,70,1285,4.322,1.684,1.801,Diesel,0,0,0
23554,2018,0.333333333,NB,59,Male,Married,2,3,17,A,1,22.05,5,1248,70,1285,4.322,1.684,1.801,Diesel,0,0,0
23555,2018,0.833333333,NB,59,Male,Married,1,1,17,E,3,16.6,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
23556,2018,0.25,NB,59,Male,Married,1,1,17,E,3,16.6,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
23557,2018,0.833333333,NB,46,Male,Married,2,6,17,A,1,25.3,5,1560,92,1422,4.38,1.81,1.84,Diesel,1,0,0
23558,2018,0.25,NB,46,Male,Married,2,6,17,A,1,25.3,5,1560,92,1422,4.38,1.81,1.84,Diesel,1,0,0
23559,2018,0.833333333,NB,28,Male,Married,2,3,17,E,10,10.75,2,2477,75,1370,4.81,1.69,1.97,Diesel,0,0,0
23560,2018,0.25,NB,28,Male,Married,2,3,17,E,10,10.75,2,2477,75,1370,4.81,1.69,1.97,Diesel,0,0,0
23561,2018,0.833333333,NB,22,Male,Single,1,1,17,A,0,31.754,5,1248,70,1285,4.322,1.684,1.801,Diesel,0,0,0
23562,2018,0.25,NB,22,Male,Single,1,1,17,A,0,31.754,5,1248,70,1285,4.322,1.684,1.801,Diesel,0,1,16.31
23563,2018,0.833333333,NB,24,Male,Married,2,4,17,A,2,19.55,5,1560,75,1422,4.38,1.81,1.84,Diesel,1,1,871.77
23564,2018,0.25,NB,24,Male,Married,2,4,17,A,2,19.55,5,1560,75,1422,4.38,1.81,1.84,Diesel,1,0,0
23565,2018,0.75,NB,39,Male,Married,3,5,17,E,5,18.536,5,2476,167,1890,5.125,1.92,1.925,Diesel,1,1,3411.64
23566,2018,0.333333333,NB,39,Male,Married,3,5,17,E,5,18.536,5,2476,167,1890,5.125,1.92,1.925,Diesel,1,0,0
23567,2018,0.833333333,NB,40,Male,Married,1,1,17,E,4,14.75,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
23568,2018,0.25,NB,40,Male,Married,1,1,17,E,4,14.75,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
23569,2018,0.833333333,NB,51,Female,Married,1,1,17,A,2,20.8,5,1753,75,1485,4.297,1.795,1.814,Diesel,0,0,0
23570,2018,0.166666667,NB,51,Female,Married,1,1,17,A,2,20.8,5,1753,75,1485,4.297,1.795,1.814,Diesel,0,0,0
23571,2018,0.833333333,NB,31,Male,Married,1,1,35,G,0,43.918,6,1968,102,1901,4.892,1.904,1.99,Diesel,0,0,0
23572,2018,0.25,NB,31,Male,Married,1,1,35,G,0,43.918,6,1968,102,1901,4.892,1.904,1.99,Diesel,0,0,0
23573,2018,0.833333333,NB,33,Male,Married,1,1,17,A,1,25.85,5,1560,90,1422,4.38,2.112,1.875,Diesel,0,0,0
23574,2018,0.25,NB,33,Male,Married,1,1,17,A,1,25.85,5,1560,90,1422,4.38,2.112,1.875,Diesel,0,0,0
23575,2018,0.833333333,NB,33,Male,Married,1,1,35,A,0,36.85,5,1896,105,1427,4.875,1.794,1.433,Diesel,0,2,93.69
23576,2018,0.25,NB,33,Male,Married,1,1,35,A,0,36.85,5,1896,105,1427,4.875,1.794,1.433,Diesel,0,0,0
23577,2018,0.833333333,NB,55,Male,Married,1,1,17,A,0,36.709,5,1598,102,1552,4.405,1.802,1.833,Diesel,0,0,0
23578,2018,0.25,NB,55,Male,Married,1,1,17,A,0,36.709,5,1598,102,1552,4.405,1.802,1.833,Diesel,0,0,0
23579,2018,0.833333333,NB,48,Male,Married,1,1,17,A,0,36.74,5,1598,105,1420,4.39,1.832,1.845,Diesel,0,1,11.99
23580,2018,0.25,NB,48,Male,Married,1,1,17,A,0,36.74,5,1598,105,1420,4.39,1.832,1.845,Diesel,0,0,0
23581,2018,0.75,NB,51,Male,Married,2,4,17,D,2,24.9,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
23582,2018,0.333333333,NB,51,Male,Married,2,4,17,D,2,24.9,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
23583,2018,0.75,NB,37,Male,Married,3,3,17,D,3,17.5,2,1248,75,1270,4.253,1.722,1.831,Diesel,1,1,785.24
23584,2018,0.333333333,NB,37,Male,Married,3,3,17,D,3,17.5,2,1248,75,1270,4.253,1.722,1.831,Diesel,1,0,0
23585,2018,0.833333333,NB,33,Male,Married,2,3,17,E,3,16.6,5,1248,75,1320,4.253,1.722,1.831,Diesel,1,0,0
23586,2018,0.25,NB,33,Male,Married,2,3,17,E,3,16.6,5,1248,75,1320,4.253,1.722,1.831,Diesel,1,0,0
23587,2018,0.833333333,NB,29,Male,Married,1,1,17,E,4,19.35,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
23588,2018,0.25,NB,29,Male,Married,1,1,17,E,4,19.35,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
23589,2018,0.833333333,NB,49,Male,Married,1,1,17,A,2,20.85,3,1398,70,1090,3.864,1.816,1.721,Diesel,0,0,0
23590,2018,0.25,NB,49,Male,Married,1,1,17,A,2,20.85,3,1398,70,1090,3.864,1.816,1.721,Diesel,0,0,0
23591,2018,0.833333333,NB,32,Female,Single,1,3,17,G,1,23.2,5,1248,75,1090,3.864,1.716,1.721,Diesel,0,0,0
23592,2018,0.333333333,NB,32,Female,Single,1,3,17,G,1,23.2,5,1248,75,1090,3.864,1.716,1.721,Diesel,0,1,454.94
23593,2018,0.833333333,NB,39,Male,Single,1,1,17,E,2,16.25,2,1867,71,1220,4.137,1.724,1.81,Diesel,0,0,0
23594,2018,0.25,NB,39,Male,Single,1,1,17,E,2,16.25,2,1867,71,1220,4.137,1.724,1.81,Diesel,0,1,104.99
23595,2018,0.833333333,NB,41,Female,Married,2,1,17,D,5,13.7,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,0,0
23596,2018,0.25,NB,41,Female,Married,2,1,17,D,5,13.7,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,1,873.52
23597,2018,0.833333333,RB,44,Male,Married,4,5,17,D,3,17.5,2,1248,75,1270,4.253,1.722,1.831,Diesel,0,0,0
23598,2018,0.25,RB,44,Male,Married,4,5,17,D,3,17.5,2,1248,75,1270,4.253,1.722,1.831,Diesel,0,0,0
23599,2018,0.833333333,NB,43,Male,Married,1,1,17,D,0,28.494,2,1248,70,1245,4.322,1.684,1.801,Diesel,0,1,145.41
23600,2018,0.25,NB,43,Male,Married,1,1,17,D,0,28.494,2,1248,70,1245,4.322,1.684,1.801,Diesel,0,0,0
23601,2018,0.75,RB,65,Male,Married,3,4,17,E,2,24.5,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
23602,2018,0.333333333,RB,65,Male,Married,3,4,17,E,2,24.5,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
23603,2018,0.75,NB,59,Male,Married,1,1,17,A,0,31.754,5,1248,70,1285,4.322,1.684,1.801,Diesel,0,1,410.98
23604,2018,0.333333333,NB,59,Male,Married,1,1,17,A,0,31.754,5,1248,70,1285,4.322,1.684,1.801,Diesel,0,0,0
23605,2018,0.833333333,NB,37,Male,Married,3,4,17,A,1,26.55,5,1753,110,1485,4.278,1.795,1.739,Diesel,1,0,0
23606,2018,0.333333333,NB,37,Male,Married,3,4,17,A,1,26.55,5,1753,110,1485,4.278,1.795,1.739,Diesel,1,0,0
23607,2018,0.75,RB,47,Male,Married,2,3,17,A,2,18.3,5,1867,71,1240,4.137,1.724,1.819,Diesel,0,0,0
23608,2018,0.333333333,RB,47,Male,Married,2,3,17,A,2,18.3,5,1867,71,1240,4.137,1.724,1.819,Diesel,0,0,0
